PKEY=1, STUDENT_ID=2, FNAME=EMILY, LNAME=SMITH, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=2177, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=QU, ITEM_ID=3, SCORE=7
PKEY=2178, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=QU, ITEM_ID=4, SCORE=7
PKEY=2179, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=QU, ITEM_ID=5, SCORE=7
PKEY=2180, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=QU, ITEM_ID=6, SCORE=8
PKEY=2181, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=QU, ITEM_ID=7, SCORE=9
PKEY=2182, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=EX, ITEM_ID=1, SCORE=38
PKEY=2183, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=EX, ITEM_ID=2, SCORE=37
PKEY=2184, STUDENT_ID=105, FNAME=JUAN, LNAME=PATTERSON, TYPE=EX, ITEM_ID=3, SCORE=27
PKEY=2185, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=2186, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=2187, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=2188, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=2189, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=2190, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=2191, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=2192, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=2193, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=2194, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=2195, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=2196, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=2197, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=QU, ITEM_ID=2, SCORE=8
PKEY=2198, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=2199, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=2200, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=QU, ITEM_ID=5, SCORE=6
PKEY=2201, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=QU, ITEM_ID=6, SCORE=8
PKEY=2202, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=QU, ITEM_ID=7, SCORE=7
PKEY=2203, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=EX, ITEM_ID=1, SCORE=28
PKEY=2204, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=EX, ITEM_ID=2, SCORE=37
PKEY=2205, STUDENT_ID=106, FNAME=MACKENZIE, LNAME=JORDAN, TYPE=EX, ITEM_ID=3, SCORE=29
PKEY=2206, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=2207, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=2208, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=2209, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=2210, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=2211, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=2212, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=2213, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=2214, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=2215, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=2216, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=2217, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=QU, ITEM_ID=1, SCORE=10
PKEY=2218, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=QU, ITEM_ID=2, SCORE=8
PKEY=2219, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=QU, ITEM_ID=3, SCORE=8
PKEY=2220, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=QU, ITEM_ID=4, SCORE=5
PKEY=2221, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=2222, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=2223, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=QU, ITEM_ID=7, SCORE=10
PKEY=2224, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=EX, ITEM_ID=1, SCORE=37
PKEY=2225, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=EX, ITEM_ID=2, SCORE=25
PKEY=2226, STUDENT_ID=107, FNAME=FAITH, LNAME=REYNOLDS, TYPE=EX, ITEM_ID=3, SCORE=26
PKEY=2227, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=2228, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=2229, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=2230, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=2231, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=2232, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=2233, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=2234, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=2235, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=2236, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=2237, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=2238, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=QU, ITEM_ID=1, SCORE=7
PKEY=2239, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=QU, ITEM_ID=2, SCORE=6
PKEY=2240, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=QU, ITEM_ID=3, SCORE=8
PKEY=2241, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=2242, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=QU, ITEM_ID=5, SCORE=5
PKEY=2243, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=QU, ITEM_ID=6, SCORE=5
PKEY=2244, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=2245, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=EX, ITEM_ID=1, SCORE=40
PKEY=2246, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=EX, ITEM_ID=2, SCORE=26
PKEY=2247, STUDENT_ID=108, FNAME=CHARLES, LNAME=HAMILTON, TYPE=EX, ITEM_ID=3, SCORE=32
PKEY=2248, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=2249, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=2250, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=2251, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=2252, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=2253, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=2254, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=2255, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=2256, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=2257, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=10, SCORE=4
PKEY=2258, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=2259, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=QU, ITEM_ID=1, SCORE=8
PKEY=2260, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=QU, ITEM_ID=2, SCORE=5
PKEY=2261, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=QU, ITEM_ID=3, SCORE=8
PKEY=2262, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=QU, ITEM_ID=4, SCORE=9
PKEY=2263, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=QU, ITEM_ID=5, SCORE=9
PKEY=2264, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=QU, ITEM_ID=6, SCORE=7
PKEY=2265, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=QU, ITEM_ID=7, SCORE=10
PKEY=2266, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=EX, ITEM_ID=1, SCORE=27
PKEY=2267, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=EX, ITEM_ID=2, SCORE=32
PKEY=2268, STUDENT_ID=109, FNAME=AARON, LNAME=GRAHAM, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=2269, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=2270, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=2271, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=2272, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=2273, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=2274, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=2275, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=7, SCORE=4
PKEY=2276, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=2277, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=9, SCORE=4
PKEY=2278, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=2279, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=HW, ITEM_ID=11, SCORE=4
PKEY=2280, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=QU, ITEM_ID=1, SCORE=6
PKEY=2281, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=QU, ITEM_ID=2, SCORE=6
PKEY=2282, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=QU, ITEM_ID=3, SCORE=5
PKEY=2283, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=QU, ITEM_ID=4, SCORE=10
PKEY=2284, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=QU, ITEM_ID=5, SCORE=9
PKEY=2285, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=2286, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=QU, ITEM_ID=7, SCORE=6
PKEY=2287, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=EX, ITEM_ID=1, SCORE=33
PKEY=2288, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=EX, ITEM_ID=2, SCORE=34
PKEY=2289, STUDENT_ID=110, FNAME=SOFIA, LNAME=KIM, TYPE=EX, ITEM_ID=3, SCORE=31
PKEY=2290, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=2291, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=2, SCORE=3
PKEY=2292, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=2293, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=2294, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=2295, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=2296, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=2297, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=2298, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=2299, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=2300, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=2301, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=QU, ITEM_ID=1, SCORE=8
PKEY=2302, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=QU, ITEM_ID=2, SCORE=8
PKEY=2303, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=2304, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=QU, ITEM_ID=4, SCORE=7
PKEY=2305, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=2306, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=2307, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=QU, ITEM_ID=7, SCORE=8
PKEY=2308, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=EX, ITEM_ID=1, SCORE=35
PKEY=2309, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=EX, ITEM_ID=2, SCORE=28
PKEY=2310, STUDENT_ID=111, FNAME=LUCAS, LNAME=GONZALES, TYPE=EX, ITEM_ID=3, SCORE=35
PKEY=2311, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=2312, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=2313, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=3, SCORE=4
PKEY=2314, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=4, SCORE=4
PKEY=2315, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=2316, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=2317, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=2318, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=8, SCORE=5
PKEY=2319, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=2320, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=2321, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=2322, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=QU, ITEM_ID=1, SCORE=8
PKEY=2323, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=QU, ITEM_ID=2, SCORE=9
PKEY=2324, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=QU, ITEM_ID=3, SCORE=8
PKEY=2325, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=2326, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=QU, ITEM_ID=5, SCORE=6
PKEY=2327, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=2328, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=2329, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=EX, ITEM_ID=1, SCORE=26
PKEY=2330, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=EX, ITEM_ID=2, SCORE=31
PKEY=2331, STUDENT_ID=112, FNAME=RILEY, LNAME=ALEXANDER, TYPE=EX, ITEM_ID=3, SCORE=31
PKEY=2332, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=1, SCORE=4
PKEY=2333, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=2334, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=2335, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=2336, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=5, SCORE=5
PKEY=2337, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=6, SCORE=3
PKEY=2338, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=2339, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=2340, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=9, SCORE=3
PKEY=2341, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=2342, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=2343, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=QU, ITEM_ID=1, SCORE=7
PKEY=2344, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=QU, ITEM_ID=2, SCORE=8
PKEY=2345, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=2346, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=QU, ITEM_ID=4, SCORE=6
PKEY=2347, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=QU, ITEM_ID=5, SCORE=10
PKEY=2348, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=QU, ITEM_ID=6, SCORE=10
PKEY=2349, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=QU, ITEM_ID=7, SCORE=5
PKEY=2350, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=EX, ITEM_ID=1, SCORE=31
PKEY=2351, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=EX, ITEM_ID=2, SCORE=28
PKEY=2352, STUDENT_ID=113, FNAME=HALEY, LNAME=RAMOS, TYPE=EX, ITEM_ID=3, SCORE=30
PKEY=2353, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=1, SCORE=5
PKEY=2354, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=2, SCORE=5
PKEY=2355, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=3, SCORE=3
PKEY=2356, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=4, SCORE=5
PKEY=2357, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=5, SCORE=3
PKEY=2358, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=6, SCORE=5
PKEY=2359, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=7, SCORE=5
PKEY=2360, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=8, SCORE=4
PKEY=2361, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=2362, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=10, SCORE=3
PKEY=2363, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=HW, ITEM_ID=11, SCORE=3
PKEY=2364, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=QU, ITEM_ID=1, SCORE=9
PKEY=2365, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=QU, ITEM_ID=2, SCORE=10
PKEY=2366, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=QU, ITEM_ID=3, SCORE=6
PKEY=2367, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=QU, ITEM_ID=4, SCORE=10
PKEY=2368, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=QU, ITEM_ID=5, SCORE=7
PKEY=2369, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=QU, ITEM_ID=6, SCORE=6
PKEY=2370, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=QU, ITEM_ID=7, SCORE=10
PKEY=2371, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=EX, ITEM_ID=1, SCORE=34
PKEY=2372, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=EX, ITEM_ID=2, SCORE=35
PKEY=2373, STUDENT_ID=114, FNAME=GABRIELLE, LNAME=WALLACE, TYPE=EX, ITEM_ID=3, SCORE=33
PKEY=2374, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=1, SCORE=3
PKEY=2375, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=2, SCORE=4
PKEY=2376, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=3, SCORE=5
PKEY=2377, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=4, SCORE=3
PKEY=2378, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=5, SCORE=4
PKEY=2379, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=6, SCORE=4
PKEY=2380, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=7, SCORE=3
PKEY=2381, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=8, SCORE=3
PKEY=2382, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=9, SCORE=5
PKEY=2383, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=10, SCORE=5
PKEY=2384, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=HW, ITEM_ID=11, SCORE=5
PKEY=2385, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=QU, ITEM_ID=1, SCORE=10
PKEY=2386, STUDENT_ID=115, FNAME=LUIS, LNAME=GRIFFIN, TYPE=QU, ITEM_ID=2, SCORE=7
